Column1,Column2,Column 3,gram_similarity
एउटा सेतो कुकुर घाँसे मैदानमा दौडिरहेको छ।,एउटा कुकुर खेत वरिपरि दौडिरहेको छ।,1,0.0
एउटा सेतो कुकुर घाँसे मैदानमा दौडिरहेको छ।,एउटा कालो कुकुर घर हिँडिरहेको छ।,0,0.0
केटा धातुको स्लाइड तल सर्दै छ।,एउटा केटा सर्दै छ।,1,0.0
केटा धातुको स्लाइड तल सर्दै छ।,एउटी केटी हेर आरा खेल्दै छ।,0,0.0
एउटी केटी जसको टाउको उनको मुखमा पानीबाट टाँसिएको छ।,केटी पानीमा हिंड्छे।,0,0.0
एउटी केटी जसको टाउको उनको मुखमा पानीबाट टाँसिएको छ।,पानीमा एउटी केटी छिन्।,1,0.5
ह्वीलचेयरमा बसेका एक पुरुष र एउटी गोरो महिला तीन जना युवाहरूसँग ब्याडमिन्टन खेल्दै छन्।,दम्पती र बच्चाहरू म्याराथनमा दौडिरहेका छन्।,0,0.0
ह्वीलचेयरमा बसेका एक पुरुष र एउटी गोरो महिला तीन जना युवाहरूसँग ब्याडमिन्टन खेल्दै छन्।,एक जोडी बच्चाहरु संग खेल्दै।,1,0.0
ह्वीलचेयरमा बसेका एक व्यक्तिले हरियो शर्टमा तीन जना खेलाडीहरूसँग नेट गरिएको खेल खेल्दै गर्दा उनको बायाँ तर्फ एउटी वृद्ध महिलाले प्रशिक्षण दिइरहेको छ।,जनता खाना खाइरहेका छन् ।,0,0.0
ह्वीलचेयरमा बसेका एक व्यक्तिले हरियो शर्टमा तीन जना खेलाडीहरूसँग नेट गरिएको खेल खेल्दै गर्दा उनको बायाँ तर्फ एउटी वृद्ध महिलाले प्रशिक्षण दिइरहेको छ।,जनताले खेल खेलिरहेका छन् ।,1,0.0
मानिसहरु जाल संग जिम मा खेल्दै।,मानिसहरू जिममा खेल्दै।,1,0.5
मानिसहरु जाल संग जिम मा खेल्दै।,एक डाक्टर बिरामी जाँच गर्दै।,0,0.0
व्यायामशालामा ब्याडमिन्टन खेलिरहेका मानिसहरू।,मानिसहरू बाहिर खेलिरहेका छन्।,0,0.0
व्यायामशालामा ब्याडमिन्टन खेलिरहेका मानिसहरू।,मानिसहरू जिममा ब्याडमिन्टन खेल्दै।,1,0.0
एक अपाङ्ग महिला खेल खेल्दै।,एक अपाङ्गता भएकी महिला खेलकुदमा भाग लिदै छिन्।,1,0.0
एक अपाङ्ग महिला खेल खेल्दै।,एउटा बच्चा आफ्नी आमालाई हावा दिन्छ।,0,0.0
घाँसमा धातुको स्लाइडमा नीलो स्वेटसर्ट र क्यामोफ्लाज सर्ट लगाएको एक मुस्कुराएको केटा।,एउटा मुस्कुराउने केटा घाँसमा छ।,1,0.0
घाँसमा धातुको स्लाइडमा नीलो स्वेटसर्ट र क्यामोफ्लाज सर्ट लगाएको एक मुस्कुराएको केटा।,एउटा दुखी केटालाई फुटपाथमा तानेर घर लैजाँदैछ।,0,0.0
दाह्री भएको पुरुष र रातो लुगा लगाएकी केटीको बिहे हुँदैछ ।,दुई जना बिहे गर्दैछन् ।,1,0.0
दाह्री भएको पुरुष र रातो लुगा लगाएकी केटीको बिहे हुँदैछ ।,बोकेका पुरुष र केटीले सम्बन्धविच्छेद गर्दैछन्।,0,0.0
स्कूटरमा सेतो टोपी लगाएको मान्छे।,एक जना मानिस २ पाङ्ग्रे सवारीसाधनमा छन् ।,1,0.0
स्कूटरमा सेतो टोपी लगाएको मान्छे।,स्ट्याचु अफ लिबर्टीले पोल्का गर्छ।,0,0.0
एयरस्ट्रिपमा सेतो ब्रिटिश एयरवेजको विमान।,त्यहाँ एक विमान छ,1,0.0
एयरस्ट्रिपमा सेतो ब्रिटिश एयरवेजको विमान।,विमान सुन्तला छ,0,0.0
मानिसहरु राति व्यस्त फुटपाथमा हिंडिरहेका छन्।,मानिसहरु राती फुटपाथमा हिँडिरहेका छन् ।,1,0.0
मानिसहरु राति व्यस्त फुटपाथमा हिंडिरहेका छन्।,रातमा व्यस्त फुटपाथमा कुकुरहरू घुमिरहेका छन्।,0,0.25
एउटा कुकुरले पानीमा धेरै ठूलो लट्ठी बोकेर जान्छ।,कुकुरले पानीमा लट्ठी बोक्छ,1,0.6666666666666666
एउटा कुकुरले पानीमा धेरै ठूलो लट्ठी बोकेर जान्छ।,कुकुर बल लिएर मैदानमा दौडिरहेको छ,0,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,मानिस तस्विरमा हुन गइरहेको छ।,1,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,मुस्कुराएको मान्छे छ ।,1,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,त्यहाँ एक महिला फोटो खिच्दै छिन्।,0,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,कसैसँग क्यामेरा थिएन।,0,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,एक मानिसले जंगलमा आगो सुरु गर्दैछ,0,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,पोशाकमा एक व्यक्ति।,1,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,एउटी केटीले दुखी मानिसको तस्बिर लिन्छिन्,0,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,एक मानिस क्यामेराको लागि खुसीसाथ पोज गर्दै,1,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,मान्छे सुतेको छ।,0,0.0
रंगीन पहिरन लगाएको मान्छेले दुबै हातमा केहि समातेको छ र क्यामेराको लागि मुस्कुराउँदै छ।,एक जना मानिस केहि समातेर मुस्कुराउछ,1,0.0
केटाकेटीहरू एक पुरुष र अर्को बच्चालाई उनीहरूको अगाडि हेरिरहेका छन्।,बच्चाहरूले अरू मानिसहरूलाई हेर्छन्।,1,0.0
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,दश जना मानिस तलवारफिश र टुनाको लागि समुद्रको गहिरो-समुद्री माछा मार्न बाहिर छन्।,0,0.0
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,समुद्र तटमा ठूलो माछा मार्ने जालहरू भेला हुन्छन्।,1,0.75
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,दुई जना पुरुष समुद्र तटमा माछा मार्ने जालहरू निरीक्षण गर्दै।,1,0.5
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,पुरुषहरूको समूह माछा मार्ने जालमा काम गर्दैछ।,1,0.3333333333333333
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,निरीक्षण गर्दै मानिसहरू,1,0.0
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,खाली मैदान।,0,0.0
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,दुई महिलाहरू माछा समात्नको लागि समुद्र तटमा माछा मार्ने जालको निरीक्षण गर्दै।,0,0.375
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,दश जना पुरुष समुद्र तटमा फुटबल खेल्दै।,0,0.2
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,एक समुद्र तट मा दस पुरुष।,1,0.3333333333333333
दशजना मानिसहरूले निरीक्षण गर्छन् र बलौटे समुद्र तटमा ठूलो माछा मार्ने जालहरू जम्मा गर्छन्।,पुरुषहरू ओछ्यानमा जान्छन्।,0,0.0
सेतो ज्याकेट लगाएका एक मानिस सार्वजनिक जादुई कार्यक्रममा राख्छन् र भीड हेर्दा एक बच्चालाई स्वयंसेवकको रूपमा प्रयोग गर्छन्।,रातो लुगा लगाएको मान्छेले जादुको शो देखाउँछ।,0,0.0
सेतो ज्याकेट लगाएका एक मानिस सार्वजनिक जादुई कार्यक्रममा राख्छन् र भीड हेर्दा एक बच्चालाई स्वयंसेवकको रूपमा प्रयोग गर्छन्।,मानिसहरूको एक समूह एक कार्यक्रम हेर्दै छ।,1,0.0
एउटी केटी सडकमा कार्टव्हील गर्छिन् जबकि मानिसहरू फुटपाथबाट हेर्छन्।,केटी आफ्नो काँधमा कुकुर लिएर स्केटिङ गर्दै छिन्।,0,0.0
एउटी केटी सडकमा कार्टव्हील गर्छिन् जबकि मानिसहरू फुटपाथबाट हेर्छन्।,बाहिर मानिसहरू छन्।,1,0.0
चड्डी लगाएका कोही भीडको अगाडि गल्ती गरिरहेका छन्।,व्यक्तिले चड्डी लगाएको छ,1,0.0
चड्डी लगाएका कोही भीडको अगाडि गल्ती गरिरहेका छन्।,भीडले व्यक्तिलाई कुटिरहेको छ,0,0.0
धेरै पुरुषहरू समुद्र तटमा जाल बनाउँदै।,पुरुषहरू युद्ध अघि आफ्नो बन्दुक सफा गर्दै छन्।,0,0.0
धेरै पुरुषहरू समुद्र तटमा जाल बनाउँदै।,पुरुषहरू थप उपयोगी वस्तुमा डोरी बनाउँदैछन्।,1,0.0
कालो शर्ट लगाएका व्यक्तिले सडकमा स्टन्ट प्रदर्शन गर्दा भीडले हेरेको थियो।,त्यहाँ एक व्यक्ति छ जसले कालो शर्ट लगाएको छ।,1,0.5
कालो शर्ट लगाएका व्यक्तिले सडकमा स्टन्ट प्रदर्शन गर्दा भीडले हेरेको थियो।,त्यहाँ एक स्टन्ट प्रदर्शन घर भित्र हेर्न मान्छे को एक समूह छ।,0,0.25
वर्दीमा बन्दुक बोकेका सिपाहीहरू।,त्यहाँ बन्दुकहरू छन्।,1,0.0
वर्दीमा बन्दुक बोकेका सिपाहीहरू।,केटाहरू टोपी बन्दुक लिएर खेलिरहेका छन्।,0,0.0
प्रतियोगिताको क्रममा जर्सी लगाएका धेरै मानिसहरूले पुरानो तोप चलाउँछन्।,कैयौं मानिसहरूले तोप चलाउँछन्।,1,0.5
प्रतियोगिताको क्रममा जर्सी लगाएका धेरै मानिसहरूले पुरानो तोप चलाउँछन्।,जनता र यस्तै जर्सी लगाएर भलिबल खेलिरहेका छन् ।,0,0.0
सबवे कारमा एक पुरुष र एक महिला रमाइलो रूपमा लडिरहेका छन् र समर्थन रेलिङमा झुण्डिरहेका छन्।,एक पुरुष र महिला बसमा चुपचाप बसिरहेका छन्।,0,0.25
सबवे कारमा एक पुरुष र एक महिला रमाइलो रूपमा लडिरहेका छन् र समर्थन रेलिङमा झुण्डिरहेका छन्।,सबवे कारमा एक पुरुष र महिला चंचल भइरहेका छन्।,1,0.5
केटा घुँडा टेकेर मनोरञ्जन स्लाइड तल आउँदैछ।,केटा झोलामा छ।,0,0.0
केटा घुँडा टेकेर मनोरञ्जन स्लाइड तल आउँदैछ।,केटा स्लाइड तल आउँदैछ।,1,0.5
सबै कालो पहिरन लगाएको केटा पहेंलो स्लाइड तल सर्दै छ।,एक केटा एक स्लाइड तल जान्छ।,1,0.0
सबै कालो पहिरन लगाएको केटा पहेंलो स्लाइड तल सर्दै छ।,एउटा केटा पोखरीमा हाम फाल्छ।,0,0.0
केटा आफ्नो घुँडामा स्लाइड गर्दै।,एक केटा स्लाइड तल सर्दै।,1,0.0
केटा आफ्नो घुँडामा स्लाइड गर्दै।,एक केटा स्लाइड माथि दौडिरहेको छ।,0,0.0
कालो पहिरनमा एउटा बच्चा इन्फ्लाटबेल स्लाइड तल जाँदै।,इन्फ्लेटेबल स्लाइड जमिनमा भत्किएको छ।,0,0.0
कालो पहिरनमा एउटा बच्चा इन्फ्लाटबेल स्लाइड तल जाँदै।,एउटा बच्चा इन्फ्लेटेबल स्लाइडमा खेल्छ।,1,0.0
एक केटा एक ठाडो स्लाइड को गति को लागी।,हावामा झुलिरहेको केटा,0,0.0
एक केटा एक ठाडो स्लाइड को गति को लागी।,एक केटा खेल मैदान उपकरण मा छ,1,0.0
पहेंलो शर्ट लगाएको मान्छे तल हेर्दै र बक्सको छेउमा झ्यालको अगाडि उभिरहेको छ।,पहेंलो शर्ट लगाएकी एउटी महिला माथि हेर्दै छिन्।,0,0.25
पहेंलो शर्ट लगाएको मान्छे तल हेर्दै र बक्सको छेउमा झ्यालको अगाडि उभिरहेको छ।,पहेंलो शर्ट लगाएको मान्छे तल हेर्दै छ।,1,1.0
भर्खरै समातिएको माछा तयार गर्दै दुई जना मानिस डकमा।,दुईजना मानिस घाटबाट माछा मार्दै छन्।,0,0.0
भर्खरै पकाएको माछा तयार गर्दै दुई जना मानिस डकमा।,एक जोडी पुरुष डकमा माछा सफा गर्दै छन्।,1,0.0
दुईजना मानिस समातिएको माछामाथि घाटमा उभिरहेका छन्।,समातिएको माछाको छेउमा केही पुरुषहरू उभिरहेका छन्,1,0.25
दुईजना मानिस समातिएको माछामाथि घाटमा उभिरहेका छन्।,दुईजना महिला रबरको खेलौना माछामा थोपर्दै,0,0.0
बाहुलाविहीन शर्ट लगाएको एक खरानी कपाल भएको मानिस र सेतो पहिरन लगाएका अर्का एक वृद्ध भद्र मानिस एउटा माछा बोकेको घाटमा उभिरहेको बेला बायाँतिर हेर्छन्।,घाटमा भएका मानिसहरूले माछा समाते।,1,0.3333333333333333
बाहुलाविहीन शर्ट लगाएको एक खरानी कपाल भएको मानिस र सेतो पहिरन लगाएका अर्का एक वृद्ध भद्र मानिस एउटा माछा बोकेको घाटमा उभिरहेको बेला बायाँतिर हेर्छन्।,पुरुषहरू घाटमा बसेर माछा पक्रिरहेका छन्।,0,0.0
डकमा उभिएका दुई जना मानिस डुङ्गालाई हेर्दै र देखाउँदै।,पुरुषहरूको एक जोडी डुङ्गा हेर्दै छ।,1,0.3333333333333333
डकमा उभिएका दुई जना मानिस डुङ्गालाई हेर्दै र देखाउँदै।,पुरुषहरूको एक जोडी टेलिभिजन हेर्दै छ।,0,0.0
हाँसिरहेको बच्चा विभिन्न रंगका बलहरूले घेरिएको हुन्छ।,एक हाँसिरहेको बच्चा बलहरूले घेरिएको छ।,1,0.6666666666666666
हाँसिरहेको बच्चा विभिन्न रंगका बलहरूले घेरिएको हुन्छ।,एक वृद्ध मानिस बलहरूले घेरिएको छ।,0,0.3333333333333333
सानी केटी धेरै रंगीन प्लास्टिकको बलहरूमा सुतिरहेको छ।,एउटी सानी केटीलाई रंगीन प्लास्टिकको बलमा गाडिएको छ।,1,0.8
सानी केटी धेरै रंगीन प्लास्टिकको बलहरूमा सुतिरहेको छ।,एउटी सानी केटी बेसबल खेल्दै छिन्।,0,0.25
तीन ग्रेहाउन्डहरू रातमा ट्र्याकमा दौडिरहेका छन्।,तीन पिटबुलहरू ट्र्याकमा दौडिरहेका छन्।,0,0.5
तीन ग्रेहाउन्डहरू रातमा ट्र्याकमा दौडिरहेका छन्।,ग्रेहाउन्डहरू ट्र्याकमा दौडिरहेका छन्।,1,0.5
मुस्कुराउने बच्चा रंगीन बलहरूले घेरिएको छ।,एउटा बच्चा निहुरिरहेको छ,0,0.0
मुस्कुराउने बच्चा रंगीन बलहरूले घेरिएको छ।,एक बच्चा खुशी छ,1,0.0
एउटा ठुलो औजारको छातीमा बसेकी एउटी युवतीले आफ्नो अनुहार चाँदीको रङ लगाउँछिन्।,महिलाले आफ्नो अनुहार रंगाउछिन्।,1,0.0
एउटा ठुलो औजारको छातीमा बसेकी एउटी युवतीले आफ्नो अनुहार चाँदीको रङ लगाउँछिन्।,महिलाले आफ्नो मेकअप हटाइरहेकी छिन्।,0,0.0
"नीलो जिन्स र कालो स्वेटर लगाएकी एउटी जवान गोरो कपाल भएको महिला, अनुहारको मेकअप लगाउँदै।",एउटी महिला आफ्नो सोफामा सुत्छिन्।,0,0.0
"नीलो जिन्स र कालो स्वेटर लगाएकी एउटी जवान गोरो कपाल भएको महिला, अनुहारको मेकअप लगाउँदै।",महिलाको गोरो कपाल छ।,1,0.5
"हरियो खेतको छेउमा, जवान गोरा केटी बाहिर खैरो ट्रंकमा आफ्नो अनुहारमा मेकअप लगाएर बसिरहेकी छिन्।",जवान गोरा महिला बाहिर छ।,1,0.5
"हरियो खेतको छेउमा, जवान गोरा महिला बाहिर खैरो ट्रंकमा आफ्नो अनुहारमा मेकअप लगाएर बसिरहेकी छिन्।",केटी पार्कमा दौडिरहेको छ।,0,0.0
"भित्ताले ढाकिएको पर्खालको अगाडि एक व्यथित सोफा बसिरहेकी छिन्, जबकि एउटी महिला हेर्दै मुस्कुराइरहेकी छिन्।",उनी विन्डो शपिङमा छिन् ।,0,0.0
"भित्ताले ढाकिएको पर्खालको अगाडि एक व्यथित सोफा बसिरहेकी छिन्, जबकि एउटी महिला हेर्दै मुस्कुराइरहेकी छिन्।",उनी फर्निचर हेरिरहेकी छिन् ।,1,0.0
एउटी महिला हरियो रूख र घाँसले घेरिएको आफ्नो क्यानन DLP फोकस गर्छिन्।,एउटी महिलाले रुखमा आफ्नो क्यामेरा हानेर चिच्याउदै छिन् ।,0,0.2
एउटी महिला हरियो रूख र घाँसले घेरिएको आफ्नो क्यानन DLP फोकस गर्छिन्।,एउटी महिला बाहिर आफ्नो क्यामेरा प्रयोग गरिरहेकी छिन्।,1,0.25
कालो कपाल महिला एउटा ठूलो जुम भएको क्यानन क्यामेराको साथ फोटो खिच्दै।,उनले सैलुनमा पेडीक्योर गराएकी छिन्,0,0.0
कालो कपाल महिला एउटा ठूलो जुम भएको क्यानन क्यामेराको साथ फोटो खिच्दै।,यो तस्बिरमा एउटी महिला छिन्,1,0.0
धेरै ब्रेसलेट लगाएकी एउटी महिलाले फोटो खिच्नको लागि क्यानन फोटो समातिन्।,एउटी महिला फोटो खिच्नको लागि क्यानन समातिन्।,1,0.8
धेरै ब्रेसलेट लगाएकी एउटी महिलाले फोटो खिच्नको लागि क्यानन फोटो समातिन्।,एक महिला पसल चोरीको लागि पुलिसबाट भाग्न खोज्छिन्।,0,0.0
पहेंलो कडा टोपी लगाएको मान्छे डोरीमा तानेको छ।,पहेंलो कडा टोपी लगाएको मान्छे डोरीको पुलीमा कडा तान्दै छ,1,1.0
पहेंलो कडा टोपी लगाएको मान्छे डोरीमा तानेको छ।,एउटा मानिस डोरी तान्छ र घण्टी बजाउँछ,0,0.0
पहेंलो कामको हेलमेट लगाएको मानिसको हातमा डोरी छ।,एउटी महिला अफिसमा काम गरिरहेकी छिन् ।,0,0.0
"एक मानिस डोरीमा तान्दै, उसले पहेंलो कडा टोपी लगाएर यो गरिरहेको छ।",रातो टोपी लगाएकी एउटी महिला डोरीमा तानेकी छिन्।,0,0.0
"एक मानिस डोरीमा तान्दै, उसले पहेंलो कडा टोपी लगाएर यो गरिरहेको छ।",एउटा मानिस डोरी तान्दै छ।,1,1.0
एउटी महिला क्यानन क्यामेरा प्रयोग गरेर फोटो खिच्दै छिन्।,त्यहाँ एउटी महिला फोटो खिच्दै छिन्।,1,0.6666666666666666
एउटी महिला क्यानन क्यामेरा प्रयोग गरेर फोटो खिच्दै छिन्।,पार्कमा बेन्चमा एउटी महिला छिन्।,0,0.3333333333333333
कालो र सेतो शर्ट लगाएका एक मध्यम उमेरका मानिस चारैतिर कारहरू भएको मैदानमा हवाई जहाज बनाउँदै।,एक जना मानिस केहि निर्माण गर्दैछ।,1,0.0
कालो र सेतो शर्ट लगाएका एक मध्यम उमेरका मानिस चारैतिर कारहरू भएको मैदानमा हवाई जहाज बनाउँदै।,एउटा मानिस समुद्र तटमा ठूलो बालुवाको महल बनाउँदैछ।,0,0.0
आधिकारिक देखिने मानिसहरू नक्सा हेर्छन्।,मानिसहरूले नक्सा हेर्छन्।,1,1.0
आधिकारिक देखिने मानिसहरू नक्सा हेर्छन्।,बच्चाहरूले आफ्नै खजाना नक्सा बनाउँछन्।,0,0.0
पुरुषहरूको समूह धेरै नक्साहरू हेर्दै छ।,पुरुषहरू सँगै किताबहरू पढ्छन्।,0,0.0
पुरुषहरूको समूह धेरै नक्साहरू हेर्दै छ।,पुरुषहरू सँगै नक्सा हेर्छन्।,1,0.5
टोपोग्राफिकल नक्सा हेर्दै पाँच जना पुरुष।,नक्सा हेरिन्छ,1,0.0
टोपोग्राफिकल नक्सा हेर्दै पाँच जना पुरुष।,मानिसहरू अन्धा छन् र सुतिरहेका छन्,0,0.0
कामदारहरूको एउटा समूह नक्सामा हेरिरहेको छ र दुईजना मानिसहरू नक्सामा औंल्याइरहेका छन्।,पुरुष र मजदुरहरूले खाजा खान कहाँ जाने निर्णय गरिरहेका छन्।,0,0.0
कामदारहरूको एउटा समूह नक्सामा हेरिरहेको छ र दुईजना मानिसहरू नक्सामा औंल्याइरहेका छन्।,पुरुष र कार्यकर्ताहरू एक ठाउँमा छलफल गरिरहेका छन्,1,0.0
पुरुषहरूको एउटा समूह टेबलको वरिपरि उभिएर नक्सा हेरिरहेको छ।,पुरुषहरूको समूह उभिएको छ।,1,0.5
पुरुषहरूको एउटा समूह टेबलको वरिपरि उभिएको छ र नक्सा हेरिरहेको छ।,घाँसमा सुतिरहेका पुरुषहरूको समूह।,0,0.3333333333333333
दुईजना मोटरसाइकल चालक घाँटीमा घाँटी टेकेर घुम्न लागेका छन्,दुई मोटरसाइकल चालक एकैसाथ घुम्दै।,1,0.25
दुईजना मोटरसाइकल चालक घाँटीमा घाँटी टेकेर घुम्न लागेका छन्,मोटरसाइकल ठोक्किँदा।,0,0.0
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,त्यहाँ मोटरसाइकल दौड छ।,1,0.0
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,तस्विरमा ट्र्याक पूर्ण रूपमा समतल छैन।,1,0.0
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,मोटरसाइकलमा सवार दुई जना ट्र्याकमा गुडिरहेका छन् ।,1,0.0
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,बिरालो कुकुरबाट मोटरसाइकलमा भाग्छ।,0,0.0
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,कारहरू ट्र्याक वरिपरि दौडिरहेका छन्।,0,0.0
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,मोटरसाइकल चालक रेस अघि आफ्नो पन्जा लगाएर,0,0.25
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,दुईजना मोटरसाइकल चालक मोटरसाइकल नजिकै उभिरहेका छन् ।,0,0.25
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,दुई मोटरसाइकल बाहिर छन्।,1,1.0
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,देख्ने जो कोहीले कहिल्यै चलाएको एक मात्र गाडी कार वा SUV हो।,0,0.0
दुई मोटरसाइकल चालक झुकाएको ट्र्याकमा दौडिरहेका छन्।,दुई मोटरसाइकल रेसिङ,1,0.5
"दुई मोटरसाइकल चालकहरू अत्यधिक फ्लोरोसेन्ट पहेँलो, नीलो र हरियो रंग लगाएर उच्च गतिमा एक झुण्ड वरिपरि दौडिरहेका छन्।",चालकहरु दौडिरहेका छन्,1,0.0
"दुई मोटरसाइकल चालकहरू अत्यधिक फ्लोरोसेन्ट पहेँलो, नीलो र हरियो रंग लगाएर उच्च गतिमा एक झुण्डको वरिपरि दौडिरहेका छन्।",चालकहरू सुतिरहेका छन्,0,0.0
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,मोटरसाइकल चालकहरू कुनाको वरिपरि नजिकको दौडमा छन्।,1,0.75
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,मोटरसाइकल चालकहरू घरभित्रै छन्।,0,0.5
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,मोटरसाइकल चालकलाई स्टप साइनमा रोकिन्छ।,0,0.25
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,दुई साइकल यात्री कुनाको वरिपरि दौडिरहेका छन्।,0,0.2
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,दुई मोटरसाइकल दौड।,1,0.5
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,मोटरसाइकल चालकहरु तिब्र गतिमा हिडिरहेका छन् ।,1,0.25
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,दुईवटा मोटरसाइकल एक कुना वरिपरि आफैं चलाउँछन्।,0,0.2
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,दुई मोटरसाइकल चालक आपसमा दौडिरहेका छन् ।,1,0.5
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,मोटरसाइकल चालकहरूले दौड पूरा गरेनन्।,0,0.25
दुई मोटरसाइकल चालक एक कुना वरिपरि घाँटी र घाँटी दौडिरहेका छन्।,दुईजना मोटरसाइकल सवार मोटरसाइकलमा सवार छन् ।,1,0.0
दुई मोटरसाइकल रेसरहरू नजिकको दौडमा छन्।,दुई जनाले प्रतिस्पर्धा गरिरहेका छन् ।,1,0.0
दुई मोटरसाइकल रेसरहरू नजिकको दौडमा छन्।,कतिपयले आफ्नो मोटरसाइकल जाँच गरिरहेका छन् ।,0,0.0
"हातमा पेय पदार्थ लिएर उभिएका तीन जना मानिस बाहिरी आश्रय मुनि कुराकानी गर्दै, एक जना मानिसले यहूदी टोपी लगाएको देखिन्छ।",दुई पुरुष यहूदी टोपीको मजाक गर्दै,0,0.25
"हातमा पेय पदार्थ लिएर उभिएका तीन जना मानिस बाहिरी आश्रय मुनि कुराकानी गर्दै, एक जना मानिसले यहूदी टोपी लगाएको देखिन्छ।",आश्रयमा तीन जना पुरुष,1,0.0
"तीन जना बूढा, एक यार्मुल्के, एक चश्मा र एक धारीदार शर्ट लिएर कुरा गरिरहेका छन्।",मानिसहरू कुराकानी गर्दै।,1,0.0
"तीन जना बूढा, एक यार्मुल्के, एक चश्मा र एक धारीदार शर्ट लिएर कुरा गरिरहेका छन्।",एउटी केटी कपाल काट्दै।,0,0.0
फ्लोरिडामा भर्खरै उपस्थित भएको सेमिनारको बारेमा छलफल गर्दै तीन सज्जन पुरुषहरू।,केटाहरूले फ्लोरिडा समुद्र तटको आनन्द उठाए।,0,0.0
फ्लोरिडामा भर्खरै उपस्थित भएको सेमिनारको बारेमा छलफल गर्दै तीन सज्जन पुरुषहरू।,पुरुषहरूले फ्लोरिडामा उनीहरूको सेमिनारको बारेमा कुरा गरे।,1,0.0
